image_path,plate_text,split,origin,layout,source_status
ocr/images/train/syn-9209765de3cbce96aba3.jpg,OD22RUZ1485,train,synthetic,double,generated
ocr/images/train/syn-920ac3b4880d3303c4bb.jpg,MH57PR0170,train,synthetic,single,generated
ocr/images/train/syn-92113412a747c582dd7d.jpg,DL23AK6918,train,synthetic,single,generated
ocr/images/train/syn-921250a4d08ce60f06b4.jpg,MH12NF2807,train,synthetic,single,generated
ocr/images/train/syn-9214a63e7549929b3782.jpg,MH39ZW1824,train,synthetic,single,generated
ocr/images/train/syn-92184d8e4161f4bc7c08.jpg,MH49YL1522,train,synthetic,single,generated
ocr/images/train/syn-921d72823059a8760b36.jpg,MH38NV0316,train,synthetic,single,generated
ocr/images/train/syn-921e5882319cb07f3c4d.jpg,MH03WJX7161,train,synthetic,single,generated
ocr/images/train/syn-92206a44bb1dc571a5f1.jpg,MH17PX1175,train,synthetic,double,generated
ocr/images/train/syn-92295b2485f54d6629ab.jpg,BR79XJ6761,train,synthetic,single,generated
ocr/images/train/syn-922b38aeee3164f5a436.jpg,OD83ZP2502,train,synthetic,single,generated
ocr/images/train/syn-9230db3c1152e60da94a.jpg,MH44DC1561,train,synthetic,single,generated
ocr/images/train/syn-923111a608b24ad2f0f7.jpg,MH30PQ8371,train,synthetic,double,generated
ocr/images/train/syn-92312bd5d43edd4c33bc.jpg,GJ57KFA4298,train,synthetic,single,generated
ocr/images/train/syn-923394a2a6bba9b166ec.jpg,BR04RC6374,train,synthetic,single,generated
ocr/images/train/syn-923661be46c0990ac136.jpg,MH01EC2866,train,synthetic,double,generated
ocr/images/train/syn-92368a586cc8400be847.jpg,MH24FM9771,train,synthetic,single,generated
ocr/images/train/syn-92370cfcd029976c5974.jpg,MH06YMX7712,train,synthetic,double,generated
ocr/images/train/syn-9237640df02954a9c088.jpg,MH40SR2750,train,synthetic,single,generated
ocr/images/train/syn-9237b4b530b99a4981ba.jpg,MH32MSE1712,train,synthetic,single,generated
ocr/images/train/syn-9237f62f9c97090ea5a9.jpg,MH54JXK8784,train,synthetic,double,generated
ocr/images/train/syn-92394fe2fd0b34504381.jpg,MH24G4893,train,synthetic,single,generated
ocr/images/train/syn-923a0116ef216c520adc.jpg,MH45MEZ3398,train,synthetic,single,generated
ocr/images/train/syn-923f66a528a6e4876632.jpg,MH20TU4842,train,synthetic,single,generated
ocr/images/train/syn-923f9a898f7c203d6e6c.jpg,MH09FW9349,train,synthetic,single,generated
ocr/images/train/syn-92413c224bf8bec607da.jpg,PB43BP0033,train,synthetic,single,generated
ocr/images/train/syn-9243152627e54dda06b9.jpg,MH20LV8697,train,synthetic,single,generated
ocr/images/train/syn-9247c5e6f8c0ccda600f.jpg,MH41BY4283,train,synthetic,single,generated
ocr/images/train/syn-924885d0a3e6859c5a1c.jpg,MH07GE3536,train,synthetic,single,generated
ocr/images/train/syn-9249d957dcdce9b59f23.jpg,UK15TH2518,train,synthetic,single,generated
ocr/images/train/syn-924be12dbecadbc58983.jpg,MH14GQT5915,train,synthetic,single,generated
ocr/images/train/syn-924ee204f3712d91ef74.jpg,MH34GU9859,train,synthetic,single,generated
ocr/images/train/syn-924f26be80b1adaa96e0.jpg,MH29ED4821,train,synthetic,double,generated
ocr/images/train/syn-925261d434e73a5a41c8.jpg,GJ60PM6914,train,synthetic,single,generated
ocr/images/train/syn-925719521eb637ead992.jpg,MH42JZ7542,train,synthetic,double,generated
ocr/images/train/syn-9258913f4b218ded4483.jpg,MH40SH9208,train,synthetic,single,generated
ocr/images/train/syn-925a96f9a50f69fb5f3b.jpg,WB07FY1866,train,synthetic,single,generated
ocr/images/train/syn-925fd8391c6a7ba1c2c8.jpg,GA60XJ8952,train,synthetic,single,generated
ocr/images/train/syn-925fda3a38176619c982.jpg,WB55JC3461,train,synthetic,single,generated
ocr/images/train/syn-92614909074616e58e04.jpg,MH48ZBV8139,train,synthetic,double,generated
ocr/images/train/syn-926334b29cc810b58297.jpg,MH37LV6861,train,synthetic,single,generated
ocr/images/train/syn-9264aeb22246de0a3c50.jpg,MH49UP5293,train,synthetic,single,generated
ocr/images/train/syn-9267474337cfeafa885d.jpg,MH06ML6618,train,synthetic,single,generated
ocr/images/train/syn-9267faa6091ddba16831.jpg,MH49EB7941,train,synthetic,single,generated
ocr/images/train/syn-9268af2c29f290b3a4f9.jpg,MH09LH8754,train,synthetic,single,generated
ocr/images/train/syn-926922663ba31af58d83.jpg,MH39RL2003,train,synthetic,single,generated
ocr/images/train/syn-926933607a1d5842b66d.jpg,OD83QS1594,train,synthetic,double,generated
ocr/images/train/syn-926a3b6158616b84d9fc.jpg,MH58LNL4937,train,synthetic,single,generated
ocr/images/train/syn-926d647a3d80fd2e4284.jpg,MH45P7314,train,synthetic,single,generated
ocr/images/train/syn-926e959ca103352f2584.jpg,MH18DZ6952,train,synthetic,single,generated
ocr/images/train/syn-926fc58d5890fe801084.jpg,UK36SZ8211,train,synthetic,single,generated
ocr/images/train/syn-9270ce92815471c24034.jpg,KA48TB0799,train,synthetic,single,generated
ocr/images/train/syn-9270e70d11e8084e951c.jpg,MP35QA4495,train,synthetic,single,generated
ocr/images/train/syn-9273295ae3040af6397a.jpg,KL82AN1848,train,synthetic,double,generated
ocr/images/train/syn-927abc03c96a64d675dc.jpg,MH08LU2227,train,synthetic,double,generated
ocr/images/train/syn-927f13c94f48df9b357e.jpg,MH40YB2390,train,synthetic,single,generated
ocr/images/train/syn-927ffd8f14afa33ee7bd.jpg,MH02Z3487,train,synthetic,double,generated
ocr/images/train/syn-92814bc6f59715744d6f.jpg,MH34KQ2034,train,synthetic,single,generated
ocr/images/train/syn-9282754e101242c44260.jpg,OD61FS2246,train,synthetic,single,generated
ocr/images/train/syn-928278acd04ae55fec0e.jpg,TS28YR8098,train,synthetic,single,generated
ocr/images/train/syn-928ac95d48827db888df.jpg,DL45RV4155,train,synthetic,single,generated
ocr/images/train/syn-928bd16b09b376c90b2c.jpg,MH40RD4791,train,synthetic,single,generated
ocr/images/train/syn-928d24e9c82fc23758c6.jpg,MH36YJ2201,train,synthetic,single,generated
ocr/images/train/syn-928e512bd03ce57ed95f.jpg,MH50ZB4439,train,synthetic,single,generated
ocr/images/train/syn-928ee9325556856408b8.jpg,MH32PL9400,train,synthetic,double,generated
ocr/images/train/syn-928eff1c5d79526ae103.jpg,KA16FQ7922,train,synthetic,single,generated
ocr/images/train/syn-928f55d7b22b0c3f1d93.jpg,MH45VZ9977,train,synthetic,single,generated
ocr/images/train/syn-9290ed99d755f14b4902.jpg,MH41XP0921,train,synthetic,double,generated
ocr/images/train/syn-9291835a6cdc3392aa7c.jpg,OD79FA8973,train,synthetic,single,generated
ocr/images/train/syn-9292cf6cc7bc1f606265.jpg,UK63ZU1675,train,synthetic,single,generated
ocr/images/train/syn-929fa05bd0c221f8ac7b.jpg,MH20CN1293,train,synthetic,double,generated
ocr/images/train/syn-92a080dc794299ca7734.jpg,MH27QM0533,train,synthetic,single,generated
ocr/images/train/syn-92a0bc71cac38063ccfd.jpg,MH40UAK9934,train,synthetic,single,generated
ocr/images/train/syn-92a1e3d6cae739813df2.jpg,TN65RP6165,train,synthetic,double,generated
ocr/images/train/syn-92a22c820e776bb08630.jpg,BR97CWB7058,train,synthetic,single,generated
ocr/images/train/syn-92a278a24cf6aa5439ee.jpg,UP44LJ8328,train,synthetic,single,generated
ocr/images/train/syn-92a3d82cc5a2fb64c2a5.jpg,MH42DN4326,train,synthetic,single,generated
ocr/images/train/syn-92a56208fa7618d774a1.jpg,MH57TQ5693,train,synthetic,single,generated
ocr/images/train/syn-92a63eb4ecc652eb29e3.jpg,MH13TC2469,train,synthetic,single,generated
ocr/images/train/syn-92aa58e4c086acad054f.jpg,MH11GT2722,train,synthetic,single,generated
ocr/images/train/syn-92aafb9b23b18c750218.jpg,UP43BL3753,train,synthetic,single,generated
ocr/images/train/syn-92ab6fde4ae766e3d436.jpg,HR01WZ7942,train,synthetic,single,generated
ocr/images/train/syn-92ab7eefbcc6e8ec456c.jpg,MH09HV2433,train,synthetic,single,generated
ocr/images/train/syn-92abe866d27368f80670.jpg,MH01SP5164,train,synthetic,double,generated
ocr/images/train/syn-92ae523171d602f20b36.jpg,MH44VLE8186,train,synthetic,double,generated
ocr/images/train/syn-92af3034aa3f51d8a848.jpg,KL54PKM0560,train,synthetic,single,generated
ocr/images/train/syn-92b120f5e70a47d23077.jpg,MH53BA0160,train,synthetic,single,generated
ocr/images/train/syn-92b2ec060648a2af3c98.jpg,MH03RJ6012,train,synthetic,single,generated
ocr/images/train/syn-92b3e222cafbfc93a992.jpg,GA71ZW5841,train,synthetic,single,generated
ocr/images/train/syn-92b7d55eea48c4194ac5.jpg,MH31BS8168,train,synthetic,single,generated
ocr/images/train/syn-92bbb8364f1c64b413d0.jpg,PB28SL5842,train,synthetic,single,generated
ocr/images/train/syn-92bbd7f14047f23fd7f0.jpg,MH14N1442,train,synthetic,single,generated
ocr/images/train/syn-92bdf927a864c7b44495.jpg,MH15GF9761,train,synthetic,single,generated
ocr/images/train/syn-92bf1727a60b02881a9b.jpg,OD19MP5606,train,synthetic,single,generated
ocr/images/train/syn-92c0cc136f0c474e538e.jpg,MH58UAS4356,train,synthetic,single,generated
ocr/images/train/syn-92c0ce6effa55948ef0c.jpg,MH56RU8132,train,synthetic,single,generated
ocr/images/train/syn-92c1581af11f05203463.jpg,MH22YRH3364,train,synthetic,single,generated
ocr/images/train/syn-92c969def1fb0f704650.jpg,BR88PG2960,train,synthetic,single,generated
ocr/images/train/syn-92ca9670658ca475690d.jpg,MH17J2728,train,synthetic,single,generated
ocr/images/train/syn-92cd367c5a7b0dc70436.jpg,MH11LP6187,train,synthetic,single,generated
ocr/images/train/syn-92cd5f1ca6339e68513b.jpg,MH24RF1175,train,synthetic,single,generated
ocr/images/train/syn-92cde26c005448424b90.jpg,HR58PV3169,train,synthetic,single,generated
ocr/images/train/syn-92ce987fd3e099b13371.jpg,MH06F1430,train,synthetic,single,generated
ocr/images/train/syn-92cfde337dfeb74591ba.jpg,AP18H0580,train,synthetic,single,generated
ocr/images/train/syn-92d37819bc734f9d4e8a.jpg,MH43UQ5940,train,synthetic,double,generated
ocr/images/train/syn-92d4485f98bbd99c8339.jpg,MH09QG8762,train,synthetic,double,generated
ocr/images/train/syn-92d67b8908ffd966390a.jpg,RJ41UA5775,train,synthetic,single,generated
ocr/images/train/syn-92d791bc7ca274ac4103.jpg,GA01UH1450,train,synthetic,single,generated
ocr/images/train/syn-92d8d036dc366ec2b5a3.jpg,MH47K3352,train,synthetic,single,generated
ocr/images/train/syn-92da378426bcf8445942.jpg,MH46U2516,train,synthetic,single,generated
ocr/images/train/syn-92e098ca4c964fe9b7bb.jpg,WB74ZKG7223,train,synthetic,single,generated
ocr/images/train/syn-92e0de0c4f4f1f83679e.jpg,MH58RZ5340,train,synthetic,single,generated
ocr/images/train/syn-92e28524d9bbea41f0d2.jpg,MH07EM2037,train,synthetic,single,generated
ocr/images/train/syn-92e36498981955a106ae.jpg,MH46MFE8550,train,synthetic,single,generated
ocr/images/train/syn-92e48d49a7d7a71a317f.jpg,MH25LJ2647,train,synthetic,double,generated
ocr/images/train/syn-92e6313296b1b0764ec9.jpg,GJ37DN8719,train,synthetic,double,generated
ocr/images/train/syn-92e988efd4d96e1d1049.jpg,GA66RK4331,train,synthetic,single,generated
ocr/images/train/syn-92ea74dceab783c85176.jpg,MH12JD6897,train,synthetic,single,generated
ocr/images/train/syn-92ebe4ac6d5ebbd1a14b.jpg,MH28K0701,train,synthetic,single,generated
ocr/images/train/syn-92ed93ff26a8f7b0acec.jpg,AP12SB3096,train,synthetic,single,generated
ocr/images/train/syn-92eda501912270412425.jpg,AP61RG9410,train,synthetic,single,generated
ocr/images/train/syn-92edcc12dc43fbd09013.jpg,MH04KC7731,train,synthetic,single,generated
ocr/images/train/syn-92f6e7df98fb03e5aac3.jpg,MH04KN7812,train,synthetic,double,generated
ocr/images/train/syn-92f7b0a40dbb33cd8096.jpg,RJ22HXK1499,train,synthetic,single,generated
ocr/images/train/syn-92f7dc1435f654486cca.jpg,MH47SRR8176,train,synthetic,double,generated
ocr/images/train/syn-92fc2f55dab6cf31f0f9.jpg,RJ69NH2357,train,synthetic,single,generated
ocr/images/train/syn-92fe9d7649a64c2a4a74.jpg,DL02PC0692,train,synthetic,single,generated
ocr/images/train/syn-92ff89c70badc89c64ba.jpg,MP25K9517,train,synthetic,double,generated
ocr/images/train/syn-93005b764d5b24c6e55f.jpg,WB52HE7319,train,synthetic,single,generated
ocr/images/train/syn-9301087e42039c291776.jpg,TN38VY0194,train,synthetic,single,generated
ocr/images/train/syn-93010afc925d31852c2d.jpg,MH44NT4290,train,synthetic,single,generated
ocr/images/train/syn-9302ab4cdc919df16e5e.jpg,KA23AQ9538,train,synthetic,double,generated
ocr/images/train/syn-9306b0b774358db7fefb.jpg,MH30QY8616,train,synthetic,single,generated
ocr/images/train/syn-9307b09ade4f1701b4b0.jpg,MH53N9055,train,synthetic,single,generated
ocr/images/train/syn-930953011a57de059870.jpg,MH20U5032,train,synthetic,single,generated
ocr/images/train/syn-930ba1d83160565c3dd0.jpg,DL44VM3856,train,synthetic,single,generated
ocr/images/train/syn-930ce7fe4d51bc60ba04.jpg,CG76E9084,train,synthetic,double,generated
ocr/images/train/syn-930f3b8de1e720d04985.jpg,MH36SL9401,train,synthetic,single,generated
ocr/images/train/syn-930f7d5e0ed712e2084a.jpg,MH19AMF7695,train,synthetic,single,generated
ocr/images/train/syn-9310836e59e620f18783.jpg,BR86KA9804,train,synthetic,single,generated
ocr/images/train/syn-93118b574590a925a565.jpg,UK62QH8156,train,synthetic,single,generated
ocr/images/train/syn-931362b4a155d487d61c.jpg,MH39FN1856,train,synthetic,single,generated
ocr/images/train/syn-9313682ec922320246c5.jpg,MH10JQ8998,train,synthetic,single,generated
ocr/images/train/syn-931675dea2a48209190f.jpg,KL84EF8053,train,synthetic,single,generated
ocr/images/train/syn-931706a468d4325e40aa.jpg,DL19MP3837,train,synthetic,double,generated
ocr/images/train/syn-93184a69847be8ec4d54.jpg,MH32XW6017,train,synthetic,single,generated
ocr/images/train/syn-931afda07af6d0ba8503.jpg,MH55U9170,train,synthetic,single,generated
ocr/images/train/syn-931c012079211a793713.jpg,WB87WP3901,train,synthetic,single,generated
ocr/images/train/syn-931c479cb15e5cca64b6.jpg,MH09GPK2031,train,synthetic,single,generated
ocr/images/train/syn-931d10d033b26b7d3021.jpg,MH30VX0671,train,synthetic,single,generated
ocr/images/train/syn-931e1a0a396719df0611.jpg,MH46MJ6871,train,synthetic,single,generated
ocr/images/train/syn-93290199edd5b189391f.jpg,MH24SU3455,train,synthetic,single,generated
ocr/images/train/syn-932a5b8ac84a3cbc91dd.jpg,PB31LAC6160,train,synthetic,single,generated
ocr/images/train/syn-932aeb82da1c01dc204e.jpg,MH35QS0064,train,synthetic,single,generated
ocr/images/train/syn-932b9c5f301e77ab7f93.jpg,MH36EA9848,train,synthetic,single,generated
ocr/images/train/syn-932c2aac6fc50910202a.jpg,MH27B0766,train,synthetic,double,generated
ocr/images/train/syn-932e7517a64b5914d8a8.jpg,DL30NA4417,train,synthetic,single,generated
ocr/images/train/syn-9330b16466ade706877c.jpg,MH22T5114,train,synthetic,single,generated
ocr/images/train/syn-9334f0f8ccefb85e709c.jpg,MH06RX6658,train,synthetic,double,generated
ocr/images/train/syn-933c8170e0e4bce1b442.jpg,KL99UM4521,train,synthetic,single,generated
ocr/images/train/syn-933e184721dd5e6d4915.jpg,KA08TN3457,train,synthetic,double,generated
ocr/images/train/syn-933f493daa24e3ed544e.jpg,MH35VLR3972,train,synthetic,single,generated
ocr/images/train/syn-93405bf51e5454a2ef87.jpg,MH26EGN5008,train,synthetic,single,generated
ocr/images/train/syn-93428f076c29737ba71e.jpg,HR60NAT2260,train,synthetic,single,generated
ocr/images/train/syn-9342f727c7c291908abc.jpg,MH55XX3841,train,synthetic,single,generated
ocr/images/train/syn-93445e2bcda92c7461ff.jpg,UK28PU0989,train,synthetic,single,generated
ocr/images/train/syn-9345a4122150d71e9c0e.jpg,MH02PF5421,train,synthetic,single,generated
ocr/images/train/syn-9345c403346494574d8c.jpg,MH02MLC7801,train,synthetic,single,generated
ocr/images/train/syn-934753d68706c6ba49e4.jpg,MH07HY2845,train,synthetic,single,generated
ocr/images/train/syn-934812c5ef1a4eaba792.jpg,RJ58QG0182,train,synthetic,single,generated
ocr/images/train/syn-9348ca71fcca3f33967d.jpg,MH28VM4565,train,synthetic,single,generated
ocr/images/train/syn-934ca399616881308c34.jpg,OD01ZZ9501,train,synthetic,single,generated
ocr/images/train/syn-934d4b6da48c6b1cb937.jpg,MH07E3222,train,synthetic,single,generated
ocr/images/train/syn-93544073d8eb9fd5af9f.jpg,PB92LBD3835,train,synthetic,single,generated
ocr/images/train/syn-9357061ccdbbaf29e273.jpg,MP74RP2900,train,synthetic,single,generated
ocr/images/train/syn-935754d74046e0039b43.jpg,MH39YY3374,train,synthetic,single,generated
ocr/images/train/syn-935adde79f37c3d08661.jpg,MH32LT5807,train,synthetic,single,generated
ocr/images/train/syn-935b6dedee89588b369d.jpg,MH24YL2688,train,synthetic,single,generated
ocr/images/train/syn-935f5fc48e96684408d2.jpg,MH30MQ1636,train,synthetic,single,generated
ocr/images/train/syn-936019ae61c9c91c793e.jpg,MH21XN8102,train,synthetic,single,generated
ocr/images/train/syn-93617db3fc5f0f7f5c74.jpg,MH16PMJ3466,train,synthetic,single,generated
ocr/images/train/syn-936322a1b0da6c58ed8f.jpg,AP69HYK7843,train,synthetic,single,generated
ocr/images/train/syn-936b9a841dd6d3faeaca.jpg,KL69JW2903,train,synthetic,double,generated
ocr/images/train/syn-936be53950be0347f9c6.jpg,MH42AK0876,train,synthetic,single,generated
ocr/images/train/syn-936c039d4094ddf09f0f.jpg,MH12VM0191,train,synthetic,single,generated
ocr/images/train/syn-936f1c7253554b9359ed.jpg,MH36JW4010,train,synthetic,double,generated
ocr/images/train/syn-93703b1b88d197604127.jpg,MH51LDF2287,train,synthetic,single,generated
ocr/images/train/syn-93740310e37048224776.jpg,MH15LF8655,train,synthetic,single,generated
ocr/images/train/syn-937c1cd9d95adb18dc59.jpg,MP84LRT3220,train,synthetic,single,generated
ocr/images/train/syn-937c352d620c628d9199.jpg,KL40JS1616,train,synthetic,double,generated
ocr/images/train/syn-938093a0e8dd29ce1efc.jpg,MH39PNX5282,train,synthetic,single,generated
ocr/images/train/syn-9387e19f37d020fe93e1.jpg,MH15YK7438,train,synthetic,single,generated
ocr/images/train/syn-938900a10899abd0c1af.jpg,AP58X5467,train,synthetic,single,generated
ocr/images/train/syn-9389a8c9796adeb7fc43.jpg,PB81XT9358,train,synthetic,single,generated
ocr/images/train/syn-938c14a8b8f659265ca7.jpg,MP39GJ2915,train,synthetic,single,generated
ocr/images/train/syn-938eaf867774b7046deb.jpg,GA86HC1331,train,synthetic,single,generated
ocr/images/train/syn-93900fc2a41f9af00f07.jpg,MH19XE9429,train,synthetic,single,generated
ocr/images/train/syn-93902c5aeeabe574dcf5.jpg,MH42QF0883,train,synthetic,single,generated
ocr/images/train/syn-93916ba3daa41bad9125.jpg,MH20NF2460,train,synthetic,single,generated
ocr/images/train/syn-9391ed66901060abaa18.jpg,BR98MF1642,train,synthetic,single,generated
ocr/images/train/syn-9394a0cd48ad8c455fb1.jpg,MH52QLF2423,train,synthetic,single,generated
ocr/images/train/syn-939594fa2a8d8ac520e0.jpg,MH09LD6439,train,synthetic,single,generated
ocr/images/train/syn-9395f429410c8745c7c6.jpg,MH40DL0786,train,synthetic,single,generated
ocr/images/train/syn-939a73ba0f0190661495.jpg,MH53UP3732,train,synthetic,double,generated
ocr/images/train/syn-939af2ba4d984f0e80f9.jpg,MH14ZS1995,train,synthetic,single,generated
ocr/images/train/syn-939b9a48c2fc5b9f0b11.jpg,MH45EP3482,train,synthetic,single,generated
ocr/images/train/syn-939c734716b51ee293e2.jpg,MH31BY2575,train,synthetic,single,generated
ocr/images/train/syn-939d34cce3250a0d655a.jpg,TN45ZY3746,train,synthetic,single,generated
ocr/images/train/syn-939ec0f510d597bed7c5.jpg,MH08QJ5693,train,synthetic,double,generated
ocr/images/train/syn-93a13e59a8f5c2344f91.jpg,MH28CB9190,train,synthetic,single,generated
ocr/images/train/syn-93a2a7a54e13ef3f71ad.jpg,MH27GZ0197,train,synthetic,single,generated
ocr/images/train/syn-93a9731b345bf04a365c.jpg,MH09WA3754,train,synthetic,double,generated
ocr/images/train/syn-93a97b981e8259195356.jpg,AP05CLZ2102,train,synthetic,single,generated
ocr/images/train/syn-93aa41e101a78d718143.jpg,RJ24F7449,train,synthetic,single,generated
ocr/images/train/syn-93ad10e7bc1c58b97a68.jpg,MH49UP3240,train,synthetic,single,generated
ocr/images/train/syn-93ad39cb2165d688f025.jpg,MH07DA6618,train,synthetic,double,generated
ocr/images/train/syn-93b6b7cd2accbe857dac.jpg,KL21LB5490,train,synthetic,single,generated
ocr/images/train/syn-93b7f27ffc5b3eebd0b8.jpg,MH49JH2582,train,synthetic,single,generated
ocr/images/train/syn-93b8c85eb5a5f53727a3.jpg,MH29PM6478,train,synthetic,single,generated
ocr/images/train/syn-93b985d76d37a3d6448e.jpg,PB05NJ2810,train,synthetic,single,generated
ocr/images/train/syn-93b9c7cb4101ec948c12.jpg,MH32MZ4399,train,synthetic,single,generated
ocr/images/train/syn-93bbf51444248370d909.jpg,UK24ZE1026,train,synthetic,single,generated
ocr/images/train/syn-93bcf43086036d69486c.jpg,MH24FXD7362,train,synthetic,single,generated
ocr/images/train/syn-93bdf3cae8a8069973f3.jpg,UK15WR0025,train,synthetic,single,generated
ocr/images/train/syn-93c1b9b3fd96e2754e21.jpg,MH46UNT4264,train,synthetic,single,generated
ocr/images/train/syn-93c2d851c6147dc0ec02.jpg,MH02HU5154,train,synthetic,double,generated
ocr/images/train/syn-93c43dead78b26694d50.jpg,MH03CCM3993,train,synthetic,double,generated
ocr/images/train/syn-93c505ecf220eb9b9553.jpg,MH35DM5584,train,synthetic,single,generated
ocr/images/train/syn-93c5674cb727310e8475.jpg,MH09CG5469,train,synthetic,single,generated
ocr/images/train/syn-93c638d0f443d3fca2a7.jpg,MH42PH2963,train,synthetic,double,generated
ocr/images/train/syn-93c66dab856d72ac568a.jpg,CG28LR1058,train,synthetic,single,generated
ocr/images/train/syn-93ca76f7124cbacb89a2.jpg,MH14VR3436,train,synthetic,single,generated
ocr/images/train/syn-93cab8284be0bb399bfc.jpg,MH23WC7276,train,synthetic,single,generated
ocr/images/train/syn-93ccae541ceb9a7852b2.jpg,KL52VQ0521,train,synthetic,single,generated
ocr/images/train/syn-93ce06c28cb82ac48177.jpg,MH56FJ5457,train,synthetic,single,generated
ocr/images/train/syn-93d1963dcfc3749f324c.jpg,MH24HZS3137,train,synthetic,double,generated
ocr/images/train/syn-93d2569fc617b72a9f73.jpg,BR59LP0228,train,synthetic,single,generated
ocr/images/train/syn-93d7024b306f512c7932.jpg,RJ03NQ1388,train,synthetic,double,generated
ocr/images/train/syn-93d7d93cf491e802d570.jpg,MH04WC8292,train,synthetic,single,generated
ocr/images/train/syn-93da48b1c673f7a033f9.jpg,MH58S5327,train,synthetic,single,generated
ocr/images/train/syn-93daba413b36ea1f0182.jpg,MH26KRH1487,train,synthetic,single,generated
ocr/images/train/syn-93db954baa4b2ed5081c.jpg,MH56WE2922,train,synthetic,single,generated
ocr/images/train/syn-93dc718518ad36f96691.jpg,HR96JC4128,train,synthetic,single,generated
ocr/images/train/syn-93dd192ebfcb2715d368.jpg,TN38WS5915,train,synthetic,single,generated
ocr/images/train/syn-93de88bf65d3a1ef0aa5.jpg,MH58GL1784,train,synthetic,single,generated
ocr/images/train/syn-93df04cdf6e39a0a93dd.jpg,GJ36MY9057,train,synthetic,single,generated
ocr/images/train/syn-93e2a9daba60da4eda7b.jpg,KL81JW8551,train,synthetic,single,generated
ocr/images/train/syn-93e52c5bf8a9879ffe89.jpg,MH55W5860,train,synthetic,single,generated
ocr/images/train/syn-93e98c2752a511377176.jpg,UK54JY6444,train,synthetic,single,generated
ocr/images/train/syn-93ec37ac124d0ff30c64.jpg,MH48L9791,train,synthetic,single,generated
ocr/images/train/syn-93edd8d695ce224db879.jpg,MH06NK2619,train,synthetic,single,generated
ocr/images/train/syn-93ef8dbf0a175a4e9f59.jpg,KA21ES1790,train,synthetic,single,generated
ocr/images/train/syn-93f2314317cb60660a6d.jpg,BR81GZ6681,train,synthetic,double,generated
ocr/images/train/syn-93f361d01f4ed3f2e44e.jpg,MH45Z2974,train,synthetic,single,generated
ocr/images/train/syn-93f47742590304355306.jpg,MH35S0228,train,synthetic,single,generated
ocr/images/train/syn-93f633cc4980ec0d3a1f.jpg,MH45RXA7618,train,synthetic,single,generated
ocr/images/train/syn-93fc06d9e2d4f9d3fa96.jpg,GA01B4680,train,synthetic,single,generated
ocr/images/train/syn-93fd43dab66b14b0ffd5.jpg,MH25QQ6079,train,synthetic,single,generated
ocr/images/train/syn-93ff3b81f13416f28a4f.jpg,MH15EV7994,train,synthetic,single,generated
ocr/images/train/syn-93ffeba0c055c9d643d5.jpg,MH33R1642,train,synthetic,single,generated
ocr/images/train/syn-9400cb3d133a31bfa798.jpg,CG64WXX4648,train,synthetic,single,generated
ocr/images/train/syn-9401487b524b6161e86b.jpg,MH58VQ9007,train,synthetic,single,generated
ocr/images/train/syn-9402d9ec017485228bff.jpg,MH13TB6373,train,synthetic,single,generated
ocr/images/train/syn-9405eb35bab15d9f1cae.jpg,MH50GB5112,train,synthetic,double,generated
ocr/images/train/syn-9406f87c6a62cee92258.jpg,MH56AR1992,train,synthetic,single,generated
ocr/images/train/syn-940a1759aa6f7b428708.jpg,MH17PW1099,train,synthetic,single,generated
ocr/images/train/syn-940c1b87ae497d50ec6f.jpg,MH55GD0301,train,synthetic,single,generated
ocr/images/train/syn-940f09dd5e54f975dbdf.jpg,MH09DL0010,train,synthetic,double,generated
ocr/images/train/syn-94108f79c9401ce37b50.jpg,MH04XE7817,train,synthetic,single,generated
ocr/images/train/syn-941ce714bd79354c7df5.jpg,MH11SF9841,train,synthetic,double,generated
ocr/images/train/syn-941d90718df4a856833a.jpg,HR97YG8678,train,synthetic,double,generated
ocr/images/train/syn-941e3d7e4b931795162c.jpg,MH01MH6683,train,synthetic,single,generated
ocr/images/train/syn-941eff7e057d4b33ce41.jpg,KL86GXL4369,train,synthetic,single,generated
ocr/images/train/syn-9420ac2c88d018eec7cf.jpg,WB60ZJ5116,train,synthetic,single,generated
ocr/images/train/syn-9424fb4855fe9901cbbd.jpg,MH20JHD0080,train,synthetic,double,generated
ocr/images/train/syn-942bb61a7fa991269bd8.jpg,BR30J0832,train,synthetic,double,generated
ocr/images/train/syn-942d2e250b54dcbbb314.jpg,WB82CS5693,train,synthetic,single,generated
ocr/images/train/syn-942ee8ba910191aaee2f.jpg,MP23EKP1180,train,synthetic,single,generated
ocr/images/train/syn-9430934c61297f73963d.jpg,MH29HK2066,train,synthetic,single,generated
ocr/images/train/syn-9430d2a6720e9969c84b.jpg,GJ39GW1432,train,synthetic,single,generated
ocr/images/train/syn-9432d44d915e6ae1d5ee.jpg,TN24CA6205,train,synthetic,single,generated
ocr/images/train/syn-9433a9df8a7106242db8.jpg,WB39YU8014,train,synthetic,single,generated
ocr/images/train/syn-943409c0303200db92b3.jpg,MH11MG9214,train,synthetic,double,generated
ocr/images/train/syn-9434befd95ce1fd66873.jpg,MH15U0010,train,synthetic,single,generated
ocr/images/train/syn-9434e7f3041175b8359f.jpg,GJ78QL6150,train,synthetic,single,generated
ocr/images/train/syn-9435beab9f5c16bc8227.jpg,TS23HF9075,train,synthetic,single,generated
